Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,battery_id
2024-01-20 05:30:00,1,Rest,00:37:00,00:49:00,104,High,CC-CV,3.57,0.76,25.9,2.064,6.14,924,Pack-03
2024-01-20 06:00:00,3,Charging,00:43:00,00:31:00,158,Medium,CC-CV,3.55,0.13,35.4,1.567,5.84,925,Pack-03
2024-01-20 06:30:00,2,Discharging,00:21:00,00:51:00,476,Low,CC-CV,3.51,1.0,25.9,1.048,5.16,926,Pack-03
2024-01-20 07:00:00,2,Rest,00:51:00,00:21:00,477,Medium,CC-CV,3.94,0.11,38.2,2.413,7.78,927,Pack-03
2024-01-20 07:30:00,3,Discharging,00:31:00,00:42:00,533,Medium,CC,3.7,0.08,42.8,1.917,4.52,928,Pack-03
2024-01-20 08:00:00,3,Rest,00:43:00,00:39:00,715,High,Rest,4.11,0.35,27.7,0.585,5.07,929,Pack-03
2024-01-20 08:30:00,1,Rest,00:42:00,00:48:00,165,Low,Rest,3.78,1.17,39.3,2.27,8.52,930,Pack-03
2024-01-20 09:00:00,2,Rest,00:22:00,00:29:00,496,Low,CC,4.04,0.71,27.6,1.698,7.1,931,Pack-03
2024-01-20 09:30:00,1,Discharging,00:59:00,00:51:00,59,High,CC-CV,3.93,-0.66,23.6,1.154,6.87,932,Pack-03
2024-01-20 10:00:00,3,Charging,00:37:00,00:20:00,265,Medium,CC-CV,3.71,-1.61,35.6,1.02,7.92,933,Pack-03
2024-01-20 10:30:00,1,Rest,00:36:00,00:21:00,154,Medium,CC,4.01,-0.63,29.4,1.375,8.02,934,Pack-03
2024-01-20 11:00:00,2,Charging,00:25:00,00:26:00,472,High,Rest,3.67,1.19,27.9,2.041,3.0,935,Pack-03
2024-01-20 11:30:00,2,Charging,00:31:00,00:55:00,437,Low,CC,3.64,1.03,43.4,1.5,8.09,936,Pack-03
2024-01-20 12:00:00,2,Discharging,00:31:00,00:38:00,716,Medium,Rest,3.73,-1.77,28.3,1.53,2.56,937,Pack-03
2024-01-20 12:30:00,2,Rest,00:59:00,00:43:00,783,Low,CC-CV,3.6,-0.07,23.4,1.999,8.85,938,Pack-03
2024-01-20 13:00:00,2,Charging,00:38:00,00:38:00,27,High,Rest,4.09,0.4,36.9,2.207,7.97,939,Pack-03
2024-01-20 13:30:00,1,Charging,00:12:00,00:18:00,462,Medium,CC-CV,3.94,-0.54,37.9,1.49,1.83,940,Pack-03
2024-01-20 14:00:00,3,Discharging,00:28:00,00:37:00,526,Medium,CC,3.6,-1.15,36.2,0.653,7.33,941,Pack-03
2024-01-20 14:30:00,1,Rest,00:17:00,00:48:00,376,Low,CC,3.75,0.05,40.8,0.554,5.21,942,Pack-03
2024-01-20 15:00:00,1,Charging,00:22:00,00:43:00,914,Low,Rest,3.78,-0.32,21.5,1.421,7.03,943,Pack-03
2024-01-20 15:30:00,2,Charging,00:54:00,00:25:00,560,Low,Rest,3.85,-1.37,42.6,2.384,2.68,944,Pack-03
2024-01-20 16:00:00,2,Rest,00:28:00,00:49:00,794,Low,CC,3.68,1.49,44.7,0.672,1.62,945,Pack-03
2024-01-20 16:30:00,1,Discharging,00:53:00,00:49:00,545,Low,CC,3.84,-1.13,20.8,2.16,5.82,946,Pack-03
2024-01-20 17:00:00,2,Rest,00:12:00,00:28:00,857,Low,CC-CV,3.52,1.72,37.3,1.493,5.06,947,Pack-03
2024-01-20 17:30:00,2,Discharging,00:45:00,00:43:00,298,High,CC-CV,3.73,1.91,35.5,1.465,8.17,948,Pack-03
2024-01-20 18:00:00,1,Discharging,00:10:00,00:27:00,361,Medium,CC,3.7,0.77,30.5,1.417,2.31,949,Pack-03
2024-01-20 18:30:00,2,Charging,00:23:00,00:32:00,132,Medium,CC,4.13,0.56,41.6,1.452,4.31,950,Pack-03
2024-01-20 19:00:00,2,Rest,00:43:00,00:22:00,854,Low,CC,4.12,-0.92,27.6,1.199,3.13,951,Pack-03
2024-01-20 19:30:00,3,Discharging,00:25:00,00:26:00,591,Medium,CC-CV,3.58,0.35,41.6,2.269,8.22,952,Pack-03
2024-01-20 20:00:00,1,Rest,00:19:00,00:21:00,577,High,CC,3.81,1.4,31.1,0.879,7.5,953,Pack-03
2024-01-20 20:30:00,2,Rest,00:29:00,00:48:00,759,Medium,Rest,4.05,0.62,34.6,1.795,5.83,954,Pack-03
2024-01-20 21:00:00,1,Rest,00:36:00,00:11:00,231,High,Rest,3.74,1.86,32.0,0.744,5.02,955,Pack-03
2024-01-20 21:30:00,3,Discharging,00:30:00,00:28:00,716,Medium,CC,3.88,0.33,34.8,1.682,3.83,956,Pack-03
2024-01-20 22:00:00,1,Rest,00:52:00,00:31:00,806,Low,CC-CV,4.05,0.33,20.6,1.331,9.13,957,Pack-03
2024-01-20 22:30:00,2,Discharging,00:32:00,00:54:00,982,Low,CC,4.12,-1.23,41.1,2.46,3.02,958,Pack-03
2024-01-20 23:00:00,1,Charging,00:41:00,00:31:00,928,Low,CC-CV,4.03,1.57,21.8,0.834,2.72,959,Pack-03
2024-01-20 23:30:00,2,Discharging,00:40:00,00:40:00,450,Low,CC-CV,3.94,-0.52,27.3,1.663,4.43,960,Pack-03
2024-01-21 00:00:00,3,Discharging,00:42:00,00:27:00,116,Medium,Rest,4.05,-1.06,41.4,1.022,1.29,961,Pack-03
2024-01-21 00:30:00,2,Rest,00:59:00,00:59:00,531,High,CC-CV,3.63,0.24,36.7,1.874,8.64,962,Pack-03
2024-01-21 01:00:00,1,Charging,00:19:00,00:11:00,428,Medium,CC-CV,4.09,0.02,22.9,2.295,9.94,963,Pack-03
2024-01-21 01:30:00,3,Rest,00:34:00,00:11:00,993,Medium,Rest,4.12,0.85,36.3,1.347,8.92,964,Pack-03
2024-01-21 02:00:00,1,Charging,00:59:00,00:57:00,770,Low,CC,3.78,-0.66,43.6,1.931,7.13,965,Pack-03
2024-01-21 02:30:00,1,Rest,00:17:00,00:56:00,503,High,Rest,4.04,-0.42,38.8,1.99,2.37,966,Pack-03
2024-01-21 03:00:00,1,Charging,00:19:00,00:58:00,896,High,CC-CV,3.89,0.36,40.5,1.528,9.05,967,Pack-03
2024-01-21 03:30:00,2,Discharging,00:35:00,00:27:00,229,Medium,CC,3.73,0.3,25.8,1.542,9.8,968,Pack-03
2024-01-21 04:00:00,2,Rest,00:18:00,00:26:00,128,Low,Rest,4.15,1.95,37.1,1.041,7.06,969,Pack-03
2024-01-21 04:30:00,3,Discharging,00:47:00,00:20:00,913,Medium,Rest,4.07,0.52,44.0,1.468,5.52,970,Pack-03
2024-01-21 05:00:00,3,Discharging,00:31:00,00:51:00,936,Low,CC,3.62,-0.18,29.0,1.62,1.0,971,Pack-03
2024-01-21 05:30:00,1,Discharging,00:20:00,00:27:00,957,Medium,CC,4.11,1.98,21.6,1.138,9.49,972,Pack-03
2024-01-21 06:00:00,1,Discharging,00:52:00,00:50:00,343,High,Rest,3.58,0.17,32.1,1.946,4.41,973,Pack-03
2024-01-21 06:30:00,2,Rest,00:34:00,00:55:00,467,Medium,CC-CV,3.94,0.44,30.1,2.182,8.61,974,Pack-03
2024-01-21 07:00:00,3,Discharging,00:29:00,00:26:00,266,Low,Rest,4.18,0.29,26.8,1.288,6.55,975,Pack-03
2024-01-21 07:30:00,2,Charging,00:50:00,00:26:00,124,Low,Rest,3.55,-0.68,34.7,1.162,5.2,976,Pack-03
2024-01-21 08:00:00,1,Charging,00:43:00,00:19:00,343,High,Rest,3.84,-0.48,26.4,2.012,6.72,977,Pack-03
2024-01-21 08:30:00,1,Rest,00:35:00,00:37:00,470,Low,CC,3.55,1.25,38.7,1.879,5.66,978,Pack-03
2024-01-21 09:00:00,3,Charging,00:58:00,00:18:00,290,Low,CC,3.74,1.39,28.2,0.862,8.24,979,Pack-03
2024-01-21 09:30:00,3,Rest,00:55:00,00:25:00,638,Low,CC,3.91,1.65,39.3,2.387,8.08,980,Pack-03
2024-01-21 10:00:00,3,Discharging,00:47:00,00:44:00,245,Medium,CC-CV,4.09,0.54,33.9,2.085,8.46,981,Pack-03
2024-01-21 10:30:00,3,Rest,00:31:00,00:23:00,449,Medium,CC-CV,4.11,1.24,33.2,2.495,4.39,982,Pack-03
2024-01-21 11:00:00,1,Rest,00:21:00,00:53:00,568,Medium,Rest,3.62,-0.28,28.2,1.824,9.48,983,Pack-03
2024-01-21 11:30:00,3,Rest,00:25:00,00:12:00,188,Low,CC,3.87,-1.87,26.0,1.911,7.8,984,Pack-03
2024-01-21 12:00:00,1,Discharging,00:25:00,00:24:00,125,Medium,CC,3.88,1.35,21.0,1.139,8.62,985,Pack-03
2024-01-21 12:30:00,2,Rest,00:45:00,00:16:00,349,High,CC,4.19,-0.23,37.1,1.801,4.38,986,Pack-03
2024-01-21 13:00:00,1,Discharging,00:55:00,00:29:00,996,High,CC-CV,3.57,-0.45,34.4,2.327,7.99,987,Pack-03
2024-01-21 13:30:00,2,Rest,00:40:00,00:26:00,570,Medium,CC,4.05,0.21,27.4,0.766,4.94,988,Pack-03
2024-01-21 14:00:00,1,Discharging,00:43:00,00:24:00,210,High,CC,3.89,-0.16,35.5,2.347,3.58,989,Pack-03
2024-01-21 14:30:00,2,Rest,00:28:00,00:28:00,845,High,Rest,4.0,0.24,26.7,1.127,8.5,990,Pack-03
2024-01-21 15:00:00,3,Rest,00:45:00,00:55:00,671,Medium,CC,3.79,0.81,29.5,2.058,4.75,991,Pack-03
2024-01-21 15:30:00,3,Rest,00:25:00,00:32:00,1,Low,Rest,3.63,0.73,25.0,2.469,7.1,992,Pack-03
2024-01-21 16:00:00,3,Rest,00:19:00,00:18:00,865,High,Rest,4.19,0.74,29.2,0.527,2.72,993,Pack-03
2024-01-21 16:30:00,3,Rest,00:30:00,00:36:00,211,High,Rest,3.92,-0.23,35.7,2.06,8.18,994,Pack-03
2024-01-21 17:00:00,3,Rest,00:47:00,00:32:00,32,High,CC-CV,3.96,-0.37,30.4,2.207,3.19,995,Pack-03
2024-01-21 17:30:00,2,Rest,00:10:00,00:25:00,618,High,CC-CV,3.88,1.48,38.4,1.006,6.83,996,Pack-03
2024-01-21 18:00:00,3,Rest,00:33:00,00:33:00,93,Low,CC,3.58,0.3,29.5,1.356,2.82,997,Pack-03
2024-01-21 18:30:00,1,Charging,00:42:00,00:15:00,598,Medium,CC-CV,3.9,-1.18,24.5,2.014,7.35,998,Pack-03
2024-01-21 19:00:00,2,Discharging,00:50:00,00:28:00,483,High,CC-CV,4.03,-0.99,40.8,0.879,6.09,999,Pack-03
2024-01-21 19:30:00,2,Discharging,00:16:00,00:11:00,799,High,CC-CV,3.93,-1.6,33.6,1.785,6.14,1000,Pack-03
2024-01-21 20:00:00,3,Rest,00:27:00,00:26:00,832,Medium,Rest,3.97,1.02,42.7,0.944,9.54,1001,Pack-03
2024-01-21 20:30:00,2,Charging,00:34:00,00:13:00,759,Medium,CC,3.5,0.89,42.5,1.555,3.25,1002,Pack-03
2024-01-21 21:00:00,2,Charging,00:15:00,00:34:00,496,High,Rest,3.8,-1.36,21.4,0.772,3.72,1003,Pack-03
2024-01-21 21:30:00,1,Discharging,00:13:00,00:31:00,293,High,Rest,3.51,1.99,30.6,1.04,2.51,1004,Pack-03
2024-01-21 22:00:00,1,Discharging,00:27:00,00:57:00,518,Low,CC-CV,4.1,-1.76,33.1,2.015,1.66,1005,Pack-03
2024-01-21 22:30:00,1,Discharging,00:15:00,00:41:00,980,Low,CC,3.6,1.51,44.2,1.592,2.24,1006,Pack-03
2024-01-21 23:00:00,2,Charging,00:13:00,00:43:00,147,Medium,Rest,3.72,-1.16,30.9,0.771,7.44,1007,Pack-03
2024-01-21 23:30:00,2,Rest,00:11:00,00:28:00,691,Medium,CC-CV,3.56,-1.55,26.7,2.081,5.65,1008,Pack-03
2024-01-22 00:00:00,1,Rest,00:51:00,00:21:00,13,Low,Rest,4.07,-1.59,31.0,1.577,2.44,1009,Pack-03
2024-01-22 00:30:00,3,Rest,00:52:00,00:20:00,313,High,CC,3.79,1.19,44.6,2.356,9.21,1010,Pack-03
2024-01-22 01:00:00,1,Discharging,00:47:00,00:21:00,741,High,Rest,3.55,-0.3,37.0,2.194,2.51,1011,Pack-03
2024-01-22 01:30:00,3,Rest,00:59:00,00:48:00,254,Medium,CC-CV,3.52,-1.21,30.2,2.25,5.19,1012,Pack-03
2024-01-22 02:00:00,3,Rest,00:19:00,00:54:00,755,High,CC,3.53,-1.19,42.4,0.6,3.66,1013,Pack-03
2024-01-22 02:30:00,3,Discharging,00:19:00,00:43:00,98,Medium,Rest,3.88,-1.34,36.2,2.079,7.48,1014,Pack-03
2024-01-22 03:00:00,1,Discharging,00:14:00,00:49:00,46,Low,CC,3.64,-0.13,44.4,1.346,1.34,1015,Pack-03
2024-01-22 03:30:00,3,Charging,00:17:00,00:17:00,986,Low,Rest,3.81,1.45,31.7,1.688,6.3,1016,Pack-03
2024-01-22 04:00:00,3,Rest,00:11:00,00:48:00,17,Low,Rest,3.86,0.64,34.6,0.746,6.52,1017,Pack-03
2024-01-22 04:30:00,2,Charging,00:29:00,00:12:00,215,Medium,Rest,3.98,-1.91,35.2,1.272,4.88,1018,Pack-03
2024-01-22 05:00:00,3,Charging,00:57:00,00:12:00,16,High,CC-CV,3.92,-1.68,35.8,2.172,2.2,1019,Pack-03
2024-01-22 05:30:00,3,Rest,00:25:00,00:21:00,815,Medium,CC,3.95,-1.98,26.2,1.786,1.28,1020,Pack-03
2024-01-22 06:00:00,2,Rest,00:52:00,00:44:00,583,Low,CC-CV,3.96,-0.16,20.1,2.003,4.05,1021,Pack-03
2024-01-22 06:30:00,1,Rest,00:47:00,00:17:00,434,High,CC-CV,4.03,-1.35,37.5,1.48,7.22,1022,Pack-03
2024-01-22 07:00:00,1,Discharging,00:40:00,00:57:00,240,High,CC-CV,4.02,0.98,38.1,2.014,7.17,1023,Pack-03
2024-01-22 07:30:00,3,Rest,00:36:00,00:35:00,923,High,CC,4.05,-0.88,40.1,1.745,2.49,1024,Pack-03
2024-01-22 08:00:00,2,Charging,00:13:00,00:50:00,785,High,Rest,4.06,0.55,36.9,1.019,6.78,1025,Pack-03
2024-01-22 08:30:00,1,Discharging,00:36:00,00:13:00,805,High,CC-CV,3.61,-0.16,31.5,1.559,1.92,1026,Pack-03
2024-01-22 09:00:00,2,Discharging,00:17:00,00:49:00,639,Low,Rest,3.87,-0.6,21.8,2.37,1.11,1027,Pack-03
2024-01-22 09:30:00,2,Discharging,00:18:00,00:26:00,335,High,Rest,3.84,0.84,23.2,0.55,7.64,1028,Pack-03
2024-01-22 10:00:00,2,Charging,00:37:00,00:55:00,407,Low,CC,3.6,0.8,25.0,2.47,5.31,1029,Pack-03
2024-01-22 10:30:00,1,Discharging,00:10:00,00:14:00,939,High,CC,3.91,-0.88,37.6,1.49,8.77,1030,Pack-03
2024-01-22 11:00:00,3,Charging,00:37:00,00:30:00,118,Medium,CC-CV,3.7,0.97,28.5,2.021,4.62,1031,Pack-03
2024-01-22 11:30:00,3,Charging,00:45:00,00:14:00,462,Low,Rest,3.93,-1.12,31.5,0.96,7.18,1032,Pack-03
2024-01-22 12:00:00,1,Rest,00:30:00,00:17:00,534,High,CC-CV,3.82,-0.92,44.0,2.379,4.95,1033,Pack-03
2024-01-22 12:30:00,2,Rest,00:53:00,00:33:00,549,Low,Rest,3.6,0.58,34.3,2.125,9.34,1034,Pack-03
2024-01-22 13:00:00,3,Charging,00:27:00,00:58:00,590,High,Rest,3.97,-1.05,36.2,2.251,8.56,1035,Pack-03
2024-01-22 13:30:00,3,Rest,00:27:00,00:21:00,859,Low,CC,4.0,1.3,32.5,0.808,7.09,1036,Pack-03
2024-01-22 14:00:00,1,Discharging,00:58:00,00:43:00,884,Low,CC,3.64,1.36,44.7,2.22,5.2,1037,Pack-03
2024-01-22 14:30:00,1,Discharging,00:34:00,00:20:00,350,High,CC,4.15,0.44,30.4,0.53,6.5,1038,Pack-03
2024-01-22 15:00:00,3,Rest,00:58:00,00:42:00,489,High,CC-CV,3.86,1.61,39.8,0.796,4.39,1039,Pack-03
2024-01-22 15:30:00,1,Rest,00:35:00,00:51:00,278,Low,CC-CV,3.58,-1.63,26.8,0.969,9.02,1040,Pack-03
2024-01-22 16:00:00,1,Rest,00:43:00,00:35:00,194,High,CC,3.94,0.95,40.2,2.164,1.49,1041,Pack-03
2024-01-22 16:30:00,2,Discharging,00:42:00,00:46:00,804,Medium,CC,3.94,1.54,41.7,1.14,1.98,1042,Pack-03
2024-01-22 17:00:00,2,Discharging,00:16:00,00:29:00,399,Low,CC,3.61,-0.48,29.9,1.649,1.71,1043,Pack-03
2024-01-22 17:30:00,3,Charging,00:52:00,00:10:00,462,High,Rest,3.7,-1.14,43.6,1.333,3.66,1044,Pack-03
2024-01-22 18:00:00,2,Discharging,00:25:00,00:13:00,188,Medium,CC,3.63,1.39,35.0,1.612,6.35,1045,Pack-03
2024-01-22 18:30:00,1,Rest,00:10:00,00:56:00,422,Medium,CC,3.66,0.71,24.2,1.538,8.44,1046,Pack-03
2024-01-22 19:00:00,3,Charging,00:43:00,00:47:00,554,Medium,CC,3.96,-0.85,44.0,0.884,8.6,1047,Pack-03
2024-01-22 19:30:00,3,Charging,00:22:00,00:23:00,816,Low,CC-CV,4.03,0.49,22.2,0.567,3.37,1048,Pack-03
2024-01-22 20:00:00,2,Discharging,00:41:00,00:35:00,862,Low,CC,3.6,1.5,31.2,1.637,5.19,1049,Pack-03
2024-01-22 20:30:00,3,Rest,00:10:00,00:52:00,463,High,Rest,3.83,-0.7,28.5,2.398,8.6,1050,Pack-03
2024-01-22 21:00:00,1,Discharging,00:39:00,00:20:00,934,Low,CC,3.99,1.8,31.8,0.802,3.58,1051,Pack-03
2024-01-22 21:30:00,2,Rest,00:18:00,00:47:00,210,Low,CC,3.57,-1.54,33.2,2.364,3.76,1052,Pack-03
2024-01-22 22:00:00,3,Discharging,00:50:00,00:43:00,852,High,CC-CV,3.79,-1.23,22.1,1.663,9.88,1053,Pack-03
2024-01-22 22:30:00,1,Rest,00:34:00,00:26:00,456,Medium,CC,3.53,0.87,33.2,0.876,9.85,1054,Pack-03
2024-01-22 23:00:00,3,Charging,00:22:00,00:24:00,893,Low,Rest,3.72,-0.64,33.4,1.253,6.9,1055,Pack-03
2024-01-22 23:30:00,3,Rest,00:14:00,00:36:00,361,Low,CC,3.67,-0.18,23.6,1.269,3.29,1056,Pack-03
2024-01-23 00:00:00,2,Charging,00:40:00,00:30:00,172,High,CC-CV,4.11,-1.82,32.7,0.607,8.46,1057,Pack-03
2024-01-23 00:30:00,1,Discharging,00:33:00,00:28:00,473,Medium,CC,3.91,-1.72,31.6,2.363,5.44,1058,Pack-03
2024-01-23 01:00:00,2,Charging,00:39:00,00:13:00,922,High,CC-CV,3.78,1.31,43.7,2.011,1.81,1059,Pack-03
2024-01-23 01:30:00,1,Charging,00:52:00,00:34:00,730,Low,CC,3.9,0.62,37.0,1.921,7.34,1060,Pack-03
2024-01-23 02:00:00,3,Discharging,00:37:00,00:56:00,46,Medium,CC,3.64,-1.39,26.3,0.679,3.9,1061,Pack-03
2024-01-23 02:30:00,2,Discharging,00:45:00,00:38:00,289,Low,CC-CV,3.95,-1.84,23.7,1.155,3.86,1062,Pack-03
2024-01-23 03:00:00,3,Charging,00:18:00,00:42:00,695,Medium,CC,3.63,1.76,31.9,1.686,3.91,1063,Pack-03
2024-01-23 03:30:00,1,Charging,00:42:00,00:34:00,385,Medium,CC-CV,3.71,-0.88,44.4,1.347,7.13,1064,Pack-03
2024-01-23 04:00:00,2,Discharging,00:22:00,00:37:00,385,Medium,CC-CV,4.18,0.32,31.3,1.973,6.29,1065,Pack-03
2024-01-23 04:30:00,2,Rest,00:27:00,00:30:00,386,Low,CC,3.85,1.72,23.9,1.474,4.67,1066,Pack-03
2024-01-23 05:00:00,3,Rest,00:15:00,00:18:00,286,Low,CC-CV,3.51,-1.96,29.3,2.163,8.18,1067,Pack-03
2024-01-23 05:30:00,2,Rest,00:38:00,00:17:00,969,Low,CC-CV,3.89,0.63,38.2,1.246,2.37,1068,Pack-03
2024-01-23 06:00:00,2,Charging,00:46:00,00:32:00,820,High,CC-CV,3.75,-1.63,28.6,1.868,2.12,1069,Pack-03
2024-01-23 06:30:00,3,Discharging,00:58:00,00:45:00,965,High,CC-CV,3.59,-0.62,39.2,0.714,8.5,1070,Pack-03
2024-01-23 07:00:00,1,Charging,00:15:00,00:37:00,933,Medium,Rest,4.03,-0.32,39.3,1.998,9.2,1071,Pack-03
2024-01-23 07:30:00,2,Discharging,00:44:00,00:39:00,385,Low,CC-CV,3.71,-0.68,27.8,0.538,4.18,1072,Pack-03
2024-01-23 08:00:00,1,Discharging,00:35:00,00:35:00,433,Low,CC-CV,3.89,0.37,29.3,1.377,2.95,1073,Pack-03
2024-01-23 08:30:00,3,Rest,00:39:00,00:34:00,142,Medium,Rest,3.89,0.82,26.9,1.371,7.88,1074,Pack-03
2024-01-23 09:00:00,2,Discharging,00:40:00,00:11:00,136,High,Rest,3.77,1.68,25.4,2.372,5.03,1075,Pack-03
2024-01-23 09:30:00,2,Charging,00:55:00,00:32:00,434,Medium,CC-CV,3.89,-1.95,35.7,1.513,2.05,1076,Pack-03
2024-01-23 10:00:00,1,Rest,00:45:00,00:37:00,183,High,Rest,3.71,-1.93,38.0,0.592,4.19,1077,Pack-03
2024-01-23 10:30:00,2,Charging,00:47:00,00:33:00,98,High,CC-CV,3.58,0.36,34.1,2.177,6.23,1078,Pack-03
2024-01-23 11:00:00,2,Rest,00:47:00,00:30:00,410,Low,CC,4.06,-0.85,40.0,1.029,9.29,1079,Pack-03
2024-01-23 11:30:00,3,Rest,00:40:00,00:40:00,580,Medium,Rest,3.54,-0.99,34.0,1.514,5.86,1080,Pack-03
2024-01-23 12:00:00,1,Rest,00:53:00,00:39:00,973,High,CC-CV,3.73,-0.38,29.0,0.589,2.17,1081,Pack-03
2024-01-23 12:30:00,3,Rest,00:13:00,00:37:00,297,High,Rest,3.71,0.82,26.5,1.289,7.39,1082,Pack-03
2024-01-23 13:00:00,2,Charging,00:37:00,00:21:00,333,High,CC-CV,3.93,0.91,39.6,2.267,2.15,1083,Pack-03
2024-01-23 13:30:00,2,Discharging,00:27:00,00:10:00,552,Low,CC,4.11,-1.41,33.7,1.929,7.56,1084,Pack-03
2024-01-23 14:00:00,3,Charging,00:26:00,00:25:00,103,Medium,Rest,3.79,0.99,40.7,1.987,1.57,1085,Pack-03
2024-01-23 14:30:00,3,Rest,00:50:00,00:13:00,348,High,CC-CV,4.19,1.39,36.4,0.518,1.4,1086,Pack-03
2024-01-23 15:00:00,2,Rest,00:55:00,00:26:00,315,Low,CC,4.13,-1.77,22.2,0.848,3.49,1087,Pack-03
2024-01-23 15:30:00,1,Charging,00:47:00,00:40:00,529,Low,Rest,4.16,0.37,39.6,1.546,9.19,1088,Pack-03
2024-01-23 16:00:00,1,Charging,00:56:00,00:39:00,675,Low,Rest,3.85,-0.73,29.2,2.276,3.38,1089,Pack-03
2024-01-23 16:30:00,2,Rest,00:50:00,00:11:00,603,High,Rest,4.16,0.8,32.8,2.299,4.25,1090,Pack-03
2024-01-23 17:00:00,2,Charging,00:35:00,00:46:00,884,High,CC-CV,3.63,0.74,39.0,1.684,3.43,1091,Pack-03
2024-01-23 17:30:00,2,Rest,00:10:00,00:12:00,686,High,CC,3.6,0.9,44.4,0.805,6.65,1092,Pack-03
2024-01-23 18:00:00,2,Charging,00:48:00,00:24:00,959,High,CC,3.9,0.59,33.2,1.749,8.97,1093,Pack-03
2024-01-23 18:30:00,1,Charging,00:21:00,00:32:00,365,Low,Rest,3.55,1.72,23.8,1.114,5.81,1094,Pack-03
2024-01-23 19:00:00,3,Discharging,00:47:00,00:39:00,911,High,Rest,3.68,0.37,40.1,0.656,7.13,1095,Pack-03
2024-01-23 19:30:00,2,Charging,00:10:00,00:42:00,967,High,CC-CV,3.98,0.16,24.0,1.409,2.59,1096,Pack-03
2024-01-23 20:00:00,3,Charging,00:11:00,00:16:00,871,Medium,CC-CV,3.97,-1.52,43.0,0.509,7.43,1097,Pack-03
2024-01-23 20:30:00,2,Discharging,00:28:00,00:13:00,545,Medium,CC,4.13,0.71,40.3,1.631,7.46,1098,Pack-03
2024-01-23 21:00:00,3,Charging,00:23:00,00:45:00,230,High,Rest,3.94,1.05,43.2,0.887,5.6,1099,Pack-03
2024-01-23 21:30:00,2,Charging,00:48:00,00:33:00,334,High,Rest,3.79,1.74,42.5,2.454,5.64,1100,Pack-03
2024-01-23 22:00:00,1,Rest,00:58:00,00:51:00,633,High,Rest,3.96,1.18,42.0,2.289,7.25,1101,Pack-03
2024-01-23 22:30:00,2,Discharging,00:31:00,00:41:00,520,Medium,CC,4.14,-0.43,44.4,1.486,7.71,1102,Pack-03
2024-01-23 23:00:00,2,Charging,00:55:00,00:58:00,549,High,Rest,3.73,0.73,38.0,0.962,1.62,1103,Pack-03
2024-01-23 23:30:00,1,Charging,00:44:00,00:57:00,927,Low,Rest,3.64,-1.69,20.7,2.461,6.05,1104,Pack-03
2024-01-24 00:00:00,1,Charging,00:46:00,00:31:00,119,Low,CC-CV,3.73,1.83,33.9,1.908,1.08,1105,Pack-03
2024-01-24 00:30:00,1,Discharging,00:12:00,00:20:00,813,Low,CC-CV,3.88,0.48,33.0,0.846,9.22,1106,Pack-03
2024-01-24 01:00:00,1,Charging,00:12:00,00:53:00,711,Medium,CC-CV,3.51,0.61,27.3,2.298,2.72,1107,Pack-03
2024-01-24 01:30:00,2,Rest,00:37:00,00:47:00,857,High,CC,3.96,0.8,42.1,2.233,6.82,1108,Pack-03
2024-01-24 02:00:00,2,Charging,00:45:00,00:40:00,382,Low,CC,4.16,-1.29,43.4,2.365,6.06,1109,Pack-03
2024-01-24 02:30:00,1,Discharging,00:13:00,00:49:00,313,Low,Rest,4.02,-1.43,35.5,1.544,4.15,1110,Pack-03
2024-01-24 03:00:00,1,Discharging,00:29:00,00:33:00,416,Medium,CC-CV,3.74,-0.98,20.1,1.845,9.8,1111,Pack-03
2024-01-24 03:30:00,2,Rest,00:15:00,00:17:00,62,Medium,Rest,4.09,-0.32,42.6,2.14,9.76,1112,Pack-03
2024-01-24 04:00:00,2,Rest,00:10:00,00:47:00,355,Medium,Rest,4.1,0.48,38.0,0.595,1.3,1113,Pack-03
2024-01-24 04:30:00,1,Charging,00:38:00,00:34:00,387,High,Rest,3.76,-1.97,32.6,1.185,4.34,1114,Pack-03
2024-01-24 05:00:00,1,Charging,00:37:00,00:59:00,334,Medium,CC,4.0,-1.5,34.1,1.242,8.51,1115,Pack-03
2024-01-24 05:30:00,1,Discharging,00:50:00,00:27:00,220,Low,CC-CV,3.94,-0.42,33.2,2.025,2.94,1116,Pack-03
2024-01-24 06:00:00,1,Rest,00:48:00,00:52:00,68,High,CC,4.17,1.37,25.0,1.55,1.87,1117,Pack-03
2024-01-24 06:30:00,2,Discharging,00:14:00,00:10:00,959,Low,CC-CV,3.54,-1.75,42.7,0.953,7.97,1118,Pack-03
2024-01-24 07:00:00,2,Rest,00:43:00,00:30:00,43,Medium,CC-CV,3.7,-0.79,38.9,2.165,9.33,1119,Pack-03
2024-01-24 07:30:00,1,Charging,00:30:00,00:12:00,885,Medium,CC-CV,4.06,-1.4,28.9,2.421,1.74,1120,Pack-03
2024-01-24 08:00:00,1,Charging,00:29:00,00:24:00,842,Low,CC-CV,3.51,1.62,44.5,0.721,8.03,1121,Pack-03
2024-01-24 08:30:00,2,Charging,00:10:00,00:37:00,670,Low,Rest,3.72,-1.49,21.7,1.494,9.91,1122,Pack-03
